source,title,description,url,image_url,published_at,tags
Sky News Arabic,"حرائق لوس أنجلوس.. مسؤولة في مرمى الانتقادات بسبب ""وعد قديم""",في خضم كارثة الحرائق التي تعيشها الولايات المتحدة، تعرضت كارين باس عمدة لوس أنجلوس لانتقادات لاذعة بسبب وعد قطعته على نفسها قبل 3 سنوات لكن لا يبدو أن تفي به.,https://www.skynewsarabia.com/world/1768495,/v1/2025/01/13/1768494/800/450/1-1768494.jpg,2025-01-13T00:57:58Z,['حوادث وكوارث']
Sky News Arabic,حرائق كاليفورنيا.. الولايات المتحدة عاجزة وسجالات سياسية,وضعت حرائقُ كاليفورنيا التي وُصفت بالكارثة غيرِ المسبوقة، القدراتِ الأميركيةَ على المِحكّ.. فالدولة العظمى تقف عاجزةً أمام النيران التي التهمت مساحات كبيرة، وتُهدد بالمزيد.,https://www.skynewsarabia.com/program/studio_one/1768679,/v1/2025/01/14/1768898/800/450/1-1768898.jpg,2025-01-13T16:26:09Z,[]
Sky News Arabic,قوة الرياح خلقت ظروفا مثالية لحدوث حرائق ولاية كاليفورنيا,فرضت السلطات الأميركية حظر تجول في مناطق لوس أنجلوس بولاية كاليفورنيا، لحماية الممتلكات التي تم إخلاؤها، بسبب حرائق الغابات التي اجتاحت المنطقة.,https://www.skynewsarabia.com/video/1768243,/v1/2025/01/11/1768260/800/450/1-1768260.jpg,2025-01-11T15:26:36Z,['أخبار أميركا']
Sky News Arabic,"حرائق كاليفورنيا الجهنمية تتفوق على ""خيال هوليوود""","مشاهد جهنمية نشاهدها في صور ولقطات تلفزيونية وفيديوهات للحرائق في ولاية كاليفورنيا ومقاطعة لوس أنجلوس، بحيث أنها تفوقت على ""خيال هوليوود""، إذ لم يتمكن أي مخرج هوليوودي على الإطلاق من الخروج بلقطات مثل تلك التي نشاهدها الآن.",https://www.skynewsarabia.com/infographic/1768512,/v1/2025/01/13/1768506/800/450/1-1768506.jpg,2025-01-13T04:01:52Z,['أخبار أميركا']
Sky News Arabic,"صورة.. منزل ""معجزة"" نجا بأعجوبة من حرائق لوس أنجلوس",أظهرت صور جوية منزلا في لوس أنجلوس لم يصبه الأذى مطلقا رغم الحرائق التي غدت بفعلها كل المنازل المجاورة رمادا.,https://www.skynewsarabia.com/varieties/1768194,/v1/2025/01/11/1768193/800/450/1-1768193.jpg,2025-01-11T10:37:29Z,['أخبار العالم']
Sky News Arabic,"لمواجهة حرائق لوس أنجلوس.. حل ""غير مسبوق"" من إدارة الإطفاء",أصبح السجناء على خط الدفاع الأول في مواجهة الحرائق المستعرة في ولاية كاليفورنيا الأميركية.,https://www.skynewsarabia.com/world/1768164,/v2/2025/01/08/1767406/800/450/1-1767406.jpg,2025-01-11T07:52:13Z,['أخبار العالم']
Sky News Arabic,نخيل لوس أنجلوس.. كيف ساهم في انتشار الحرائق المدمرة؟,"عندما اندلعت حرائق الغابات في لوس أنجلوس صباح السابع من يناير، كانت صور أشجار النخيل المشتعلة على طول شارع ""سانسيت بوليفارد"" من أبرز مشاهد الحريق المدمر.",https://www.skynewsarabia.com/varieties/1771596,/v1/2025/01/24/1771595/800/450/1-1771595.png,2025-01-23T20:15:02Z,['حوادث وكوارث']
Sky News Arabic,بايدن: حرائق كاليفورنيا هي الأكثر دمارا في تاريخ الولاية,قال الرئيس الأميركي جو بايدن، الخميس، إن الحرائق التي تجتاح منطقة لوس أنجلوس الكبرى حاليا هي الأكثر دمارا في تاريخ ولاية كاليفورنيا.,https://www.skynewsarabia.com/world/1767860,/v1/2025/01/10/1767859/800/450/1-1767859.jpg,2025-01-10T03:32:06Z,['أخبار أميركا']
Sky News Arabic,ارتفاع عدد قتلى حرائق لوس أنجلوس.. وتحذير من النوبات القلبية,أعلنت السلطات الأميركية، الأربعاء، أن 5 أشخاص على الأقل لقوا مصرعهم، في حرائق الغابات التي اندلعت عند مشارف لوس أنجلوس ولا تزال خارج السيطرة، محذرة من أن هذه الحصيلة مرشحة للارتفاع.,https://www.skynewsarabia.com/world/1767571,/v1/2025/01/09/1767570/800/450/1-1767570.jpg,2025-01-09T01:48:41Z,['حوادث وكوارث']
Sky News Arabic,حرائق الغابات في لوس أنجلوس تلتهم آلاف المنازل,التهم حريقا غابات ضخمين يهددان مدينة لوس انجليس الأمريكية من الشرق والغرب نحو 10 آلاف منزل ومباني أخرى وظلت النيران تستعر أمس الخميس لثالث ليلة حتى مع هدوء الرياح العاتية.,https://www.skynewsarabia.com/infographic/1767978,/v1/2025/01/10/1767974/800/450/1-1767974.jpg,2025-01-10T10:43:01Z,['أخبار أميركا']
Sky News Arabic,ترامب يهاجم إدارة بايدن بسبب حرائق لوس أنجلوس,هاجم الرئيس الأميركي المنتخب دونالد ترامب إدارة الرئيس جو بايدن لفشلها في وقف زحف النيران المندلعة في مدينة لوس أنجلس في ولاية كاليفورنيا.,https://www.skynewsarabia.com/video/1767883,/v1/2025/01/10/1767899/800/450/1-1767899.jpg,2025-01-10T05:48:57Z,['أخبار أميركا']
Sky News Arabic,"حرائق لوس أنجلوس.. مهمة ""لا يمكن تصورها"" قبل عودة السكان","مع هدوء الرياح ومواصلة رجال الإطفاء جهود السيطرة على الحرائق المميتة، التي أحرقت مساحات ضخمة، تواجه لوس أنجلوس مهمة ""لا يمكن تصورها""، وفق شبكة ""سي إن إن"" الأميركية.",https://www.skynewsarabia.com/world/1769523,/v1/2025/01/16/1769519/800/450/1-1769519.jpg,2025-01-16T13:02:47Z,['أخبار العالم']
Sky News Arabic,بالفيديو.. حرائق ضخمة تجتاح مناطق في لوس أنجلوس الأميركية,أظهرت مقاطع فيديو منتشرة على مواقع التواصل الاجتماعي، ألسنة لهب تلتهم منازل في إحدى مناطق مدينة لوس أنجلوس الأمريكية.,https://www.skynewsarabia.com/world/1767412,/v1/2025/01/08/1767406/800/450/1-1767406.jpg,2025-01-08T09:29:56Z,['أخبار أميركا']
Sky News Arabic,فرق الإطفاء الأميركية تكثف جهودها لمحاصرة حرائق لوس أنجلوس,قالت عمدة لوس أنجلوس كارن باس، التي تواجه مع فريقها انتقاداتٍ بشأن الاستجابة الأولية للحرائق التي اندلعت الأسبوع الماضي في كاليفورنيا، إن مختلف مناطق المقاطعة باتت مستعدة لمواجهة التهديدات الجديدة.,https://www.skynewsarabia.com/video/1769189,/v1/2025/01/15/1769192/800/450/1-1769192.jpeg,2025-01-15T10:43:15Z,['أخبار أميركا']
Sky News Arabic,فرق الإطفاء تواصل جهودها لإخماد الحرائق في كاليفورنيا,أظهرت وثائق أن عددا من السكان في لوس أنجلوس رفعوا دعوى قضائية ضد إدارة المياه والكهرباء بالمقاطعة تتهمها بالفشل في إدارة إمدادات المياه الضرورية لمكافحة حرائق الغابات المدمرة.,https://www.skynewsarabia.com/program/america_today/1769154,/v1/2025/01/15/1769161/800/450/1-1769161.jpeg,2025-01-15T09:21:33Z,[]
Sky News Arabic,لوس أنجلوس.. لماذا يصعب السيطرة على الحرائق المدمرة؟,مع اشتداد حرائق الغابات في مناطق لوس أنجلوس الأميركية هذا الأسبوع، كان أكبر التحديات التي واجهها رجال الإطفاء أمام النيران المستعرة والتي تساهم سرعة الرياح في انتشارها هو صنابير المياه الجافة.,https://www.skynewsarabia.com/world/1767924,/v1/2025/01/10/1767923/800/450/1-1767923.jpg,2025-01-10T07:53:38Z,['أخبار أميركا']
Sky News Arabic,"لوس أنجلوس على موعد مع ""رياح خطيرة"" قد تجدد الحرائق",قال خبراء الأرصاد، يوم الأحد، إن الرياح الخطيرة  المتوقع أن تضرب لوس انجلوس الأسبوع المقبل يمكن أن تعيد اشتعال الحرائق المدمرة، التي تسببت في وقوع دمار على الساحل الغربي الأميركي لنحو أسبوعين.,https://www.skynewsarabia.com/world/1770249,/v1/2025/01/19/1770248/800/450/1-1770248.jpg,2025-01-19T13:01:59Z,['حوادث وكوارث']
Sky News Arabic,تحديات تواجه رجال الإطفاء لإخماد الحرائق في كاليفورنيا,وسط أجواء سياسية مشحونة، اجتاحت الحرائق مدينة لوس أنجلوس بولاية كاليفورنيا الأميركية في توقيت لا يمكن وصفه إلا بالحرج. أيام.. بين نهاية عهد وبداية آخر,https://www.skynewsarabia.com/program/radar/1769413,/v1/2025/01/16/1769448/800/450/1-1769448.jpg,2025-01-16T09:03:18Z,[]
Sky News Arabic,فيديو: طياران يوثقان عمليات إطفاء الحرائق في لوس أنجلوس,وثق مقطع فيديو مشاركة طيارين من إدارة الإطفاء في لوس أنجلوس بجهود إخماد النيران المستعرة في باليساديس.,https://www.skynewsarabia.com/varieties/1769613,/v1/2025/01/17/1769612/800/450/1-1769612.jpg,2025-01-16T21:48:03Z,['أخبار أميركا']
Sky News Arabic,بالفيديو.. هروب مرضى من مستشفى في لوس أنجلوس بسبب الحرائق,أظهر مقطع فيديو منتشر على مواقع التواصل الاجتماعي، اضطرار عدد من المرضى في أحد مستشفيات لوس أنجلوس إلى الهروب بسبب حرائق الغابات المستعرة.,https://www.skynewsarabia.com/varieties/1767668,/v1/2025/01/09/1767665/800/450/1-1767665.jpg,2025-01-09T09:38:20Z,['منوعات']
Sky News Arabic,"ترامب: أضرار الحرائق في لوس أنجلوس ""أشبه بضربة نووية""","وصف الرئيس الأميركي المنتخب الأضرار الناجمة عن الحرائق في منطقة لوس أنجلوس بولاية كاليفورنيا بأنه أشبه بـ""ضربة نووية"".",https://www.skynewsarabia.com/world/1768882,/v1/2025/01/14/1768815/800/450/1-1768815.JPG,2025-01-14T11:31:01Z,['أخبار أميركا']
Sky News Arabic,أميركا تواجه أكثر الحرائق تكلفة في تاريخها,تشهد ولاية كاليفورنيا واحدة من أكثر الكوارث الطبيعية تدميرًا في تاريخها، حيث اجتاحت الحرائق مناطق واسعة وخاصة في مدينة لوس أنجلوس، متسببةً بخسائر بشرية واقتصادية هائلة.,https://www.snabusiness.com/video/1768026,/v1/2024/07/29/1732143/800/450/1-1732143.jpg,2025-01-10T18:24:34Z,['أخبار أميركا']
